expense_id,employee,department,expense_date,amount_usd,currency,category,merchant,invoice_no,invoice_city,trip_to_city,approver,paid_amount_usd
EUNFI9XG8,Gavin,Marketing,2024-12-13,221.55,USD,Hotel,City Taxi,INV-102146,Dallas,Dallas,Mgr_Amy,221.55
ECWX0BWCY,Nora,Finance,2024-12-13,35.17,USD,Meal,Happy Noodles,INV-351400,Los Angeles,Los Angeles,Mgr_Amy,35.17
E8OR0EJWD,Gavin,R&D,2024-12-13,314.01,USD,Office,Metro Coffee,INV-805894,Houston,Houston,Mgr_Erin,314.01
EB0O9SFZH,Owen,R&D,2024-12-13,67.96,USD,Transport,Tech Supplies,INV-582363,Atlanta,Atlanta,Mgr_Amy,67.96
EXWEEIXWQ,Grace,R&D,2024-12-13,457.39,USD,Office,Metro Coffee,INV-443197,Boston,Dallas,Mgr_Duke,457.39
E94PZKSNM,Alice,R&D,2024-12-13,438.78,USD,Office,Tech Supplies,INV-391103,Boston,Boston,Mgr_Carl,438.78
EFFPMCNBX,Uma,Marketing,2024-12-13,66.73,USD,Transport,Sky Airlines,INV-178593,Miami,Miami,Mgr_Duke,66.73
E3Z0KPZOU,Mason,HR,2024-12-13,215.07,USD,Office,Green Hotel,INV-488868,Boston,Boston,Mgr_Erin,215.07
EHW4WLB09,Nora,R&D,2024-12-13,64.14,USD,Meal,City Taxi,INV-147092,New York,New York,Mgr_Amy,64.14
EAY6UWWWU,Xavier,Marketing,2024-12-13,48.19,USD,Transport,Green Hotel,INV-312906,Atlanta,Atlanta,Mgr_Carl,48.19
EKZ2W3S77,Ursula,Sales,2024-12-13,81.0,USD,Meal,Metro Coffee,INV-255461,Seattle,Seattle,Mgr_Amy,81.0
E8RJH9L9T,Hazel,Sales,2024-12-13,53.69,USD,Transport,Happy Noodles,INV-545067,Seattle,Seattle,Mgr_Erin,53.69
EZJGM7L94,Ursula,Marketing,2024-12-14,45.79,USD,Transport,Sky Airlines,INV-288256,Chicago,Chicago,Mgr_Amy,45.79
ERHAWS8S9,Sophie,Sales,2024-12-14,63.87,USD,Meal,Green Hotel,INV-747981,Los Angeles,Los Angeles,Mgr_Carl,63.87
E4Z6HOZVK,Zack,R&D,2024-12-14,332.46,USD,Office,Tech Supplies,INV-195929,Seattle,Seattle,Mgr_Amy,332.46
EG0SEHT5A,Alice,Sales,2024-12-14,118.46,USD,Office,Metro Coffee,INV-656362,Miami,Miami,Mgr_Amy,118.46
E52FJ2RM4,Faith,Marketing,2024-12-14,45.87,USD,Transport,Sky Airlines,INV-348358,Houston,Houston,Mgr_Carl,45.87
E6U6TNVK6,Tina,R&D,2024-12-14,61.76,USD,Transport,Sky Airlines,INV-756241,Boston,Boston,Mgr_Erin,61.76
E0BHV19M8,Peter,HR,2024-12-14,61.28,USD,Meal,Happy Noodles,INV-622978,San Francisco,San Francisco,Mgr_Amy,61.28
EEUK7NW3K,Alice,Sales,2024-12-14,346.33,USD,Hotel,City Taxi,INV-737059,San Francisco,San Francisco,Mgr_Duke,346.33
EP3XDT3IF,Wendy,R&D,2024-12-14,373.25,USD,Office,Green Hotel,INV-558688,Los Angeles,Los Angeles,Mgr_Carl,573.25
E2BV2EX4D,Tina,HR,2024-12-14,365.71,USD,Hotel,Green Hotel,INV-988486,Houston,Houston,Mgr_Carl,365.71
EO6ZOJ3IA,Lena,Sales,2024-12-14,336.58,USD,Client Gift,Tech Supplies,INV-194658,Houston,Houston,Mgr_Carl,336.58
E68BMXXBT,Nora,Sales,2024-12-14,615.67,USD,Air,Green Hotel,INV-331315,Miami,Atlanta,Mgr_Duke,615.67
E3HKL5XMG,Laura,HR,2024-12-14,68.44,USD,Meal,Tech Supplies,INV-863894,Boston,Boston,Mgr_Duke,68.44
EMBHICV7W,Alice,Sales,2024-12-14,60.97,USD,Transport,Sky Airlines,INV-631393,Houston,Houston,Mgr_Duke,60.97
EWX66FXWU,Rose,Marketing,2024-12-15,415.59,USD,Hotel,Green Hotel,INV-146714,Los Angeles,Los Angeles,Mgr_Erin,415.59
EQAPR1V8H,Nora,R&D,2024-12-15,44.56,USD,Transport,Happy Noodles,INV-254836,Boston,Boston,Mgr_Carl,44.56
EEGJN97W8,Nina,Finance,2024-12-15,342.25,USD,Client Gift,City Taxi,INV-181239,Los Angeles,Los Angeles,Mgr_Carl,342.25
EM1ASD0MY,Lena,R&D,2024-12-15,249.06,USD,Client Gift,City Taxi,INV-118849,Boston,Boston,Mgr_Erin,249.06
E1Z459BKT,Carter,R&D,2024-12-15,197.1,USD,Office,Tech Supplies,INV-980062,New York,New York,Mgr_Duke,197.1
E8BTXXPAM,Bella,Sales,2024-12-15,19.14,USD,Meal,Tech Supplies,INV-452741,Seattle,Seattle,Mgr_Erin,19.14
EN6EPPU5Q,Irene,R&D,2024-12-15,68.72,USD,Meal,Tech Supplies,INV-678416,Miami,Miami,Mgr_Carl,68.72
EUO93G57A,Aaron,Marketing,2024-12-15,29.89,USD,Meal,Metro Coffee,INV-433992,Los Angeles,Los Angeles,Mgr_Amy,29.89
E7UPRE344,Xavier,Marketing,2024-12-15,114.53,USD,Office,Happy Noodles,INV-201288,Houston,Houston,Mgr_Amy,114.53
EZUZZ2XW0,Jade,Finance,2024-12-15,161.86,USD,Office,City Taxi,INV-533348,New York,New York,Mgr_Duke,161.86
EYI9TUVQ8,Zoe,Marketing,2024-12-15,418.56,USD,Hotel,Sky Airlines,INV-532984,San Francisco,San Francisco,Mgr_Erin,418.56
EBRMX3C8O,Delia,Sales,2024-12-15,689.03,USD,Air,Tech Supplies,INV-430116,New York,New York,Mgr_Duke,689.03
ESHA0TQWW,Gavin,R&D,2024-12-15,22.63,USD,Transport,Sky Airlines,INV-149586,Miami,Miami,Mgr_Amy,22.63
EXW5T175R,Xavier,R&D,2024-12-15,326.04,USD,Air,Tech Supplies,INV-948671,Chicago,Chicago,Mgr_Duke,326.04
EWWXJMZT2,Riley,HR,2024-12-15,379.09,USD,Office,Green Hotel,INV-447285,Houston,Houston,Mgr_Erin,379.09
EK6I5CR8N,Ursula,R&D,2024-12-15,45.51,USD,Office,City Taxi,INV-274014,Houston,Houston,Mgr_Duke,45.51
E6TZXVADQ,Grace,Sales,2024-12-15,317.77,USD,Air,Sky Airlines,INV-163282,Chicago,Chicago,Mgr_Duke,317.77
EQ1QJHLKW,Grace,HR,2024-12-16,93.75,USD,Meal,Green Hotel,INV-458330,Boston,Boston,Mgr_Ben,93.75
EFYUHMFII,Charlie,Finance,2024-12-16,227.11,USD,Office,City Taxi,INV-224337,Boston,Boston,Mgr_Ben,227.11
ERIFR1RQN,Sam,HR,2024-12-16,47.04,USD,Transport,Tech Supplies,INV-809064,Miami,Miami,Mgr_Carl,47.04
EV5W58Y0Z,Sam,Sales,2024-12-16,377.77,USD,Hotel,City Taxi,INV-212844,Atlanta,Atlanta,Mgr_Duke,377.77
ES5CVEOHR,Tyler,R&D,2024-12-16,182.24,USD,Hotel,Metro Coffee,INV-959884,Seattle,Seattle,Mgr_Ben,182.24
EISXVC06F,Xavier,R&D,2024-12-16,76.58,USD,Meal,Sky Airlines,INV-716786,Dallas,Dallas,Mgr_Amy,76.58
EZJC5OOE3,Diana,R&D,2024-12-16,238.27,USD,Office,City Taxi,INV-670080,Miami,Miami,Mgr_Duke,238.27
EA6M255VM,Alice,Sales,2024-12-16,74.26,USD,Meal,Sky Airlines,INV-408195,Seattle,Seattle,Mgr_Erin,74.26
E3JASM8GY,Grace,Finance,2024-12-16,629.14,USD,Air,City Taxi,INV-893899,San Francisco,San Francisco,Mgr_Carl,629.14
EZ5TTWIL0,Delia,Finance,2024-12-16,40.29,USD,Meal,City Taxi,INV-811923,Atlanta,Atlanta,Mgr_Duke,40.29
E1M8GFO3M,Sophie,R&D,2024-12-16,36.62,USD,Transport,Tech Supplies,INV-641040,New York,Los Angeles,Mgr_Ben,36.62
EY5ETEHEN,Peter,HR,2024-12-17,78.35,USD,Meal,City Taxi,INV-407558,Atlanta,Atlanta,Mgr_Amy,78.35
EWSK756W2,Vince,Sales,2024-12-17,31.14,USD,Transport,Green Hotel,INV-192429,Miami,Miami,Mgr_Erin,31.14
ER1XU7SXS,Peter,R&D,2024-12-17,125.36,USD,Office,Metro Coffee,INV-711874,Los Angeles,Los Angeles,Mgr_Carl,125.36
EGY4C283T,Vince,Finance,2024-12-17,336.14,USD,Office,Green Hotel,INV-593926,Atlanta,Atlanta,Mgr_Duke,336.14
EZP29VSEW,Yvonne,Marketing,2024-12-17,411.95,USD,Office,Green Hotel,INV-784421,New York,San Francisco,Mgr_Ben,411.95
EVRDJFSST,Aaron,Sales,2024-12-17,723.44,USD,Air,Tech Supplies,INV-802607,Boston,Chicago,Mgr_Amy,723.44
E1VMO3JF5,Henry,Marketing,2024-12-17,286.98,USD,Hotel,Happy Noodles,INV-597888,Seattle,Seattle,Mgr_Amy,286.98
EVOSUBUOV,Ivan,R&D,2024-12-17,42.75,USD,Meal,Tech Supplies,INV-977607,Miami,Miami,Mgr_Erin,42.75
EZV0A4B3Y,Faith,Marketing,2024-12-17,73.01,USD,Meal,City Taxi,INV-986465,Atlanta,Atlanta,Mgr_Amy,73.01
ENXGRHPBO,Nina,HR,2024-12-17,292.45,USD,Air,Metro Coffee,INV-540036,Seattle,Seattle,Mgr_Carl,292.45
EUELXU75R,Fiona,R&D,2024-12-17,54.54,USD,Meal,Tech Supplies,INV-100661,Houston,Houston,Mgr_Ben,54.54
E0E59ESDB,Irene,Sales,2024-12-17,229.29,USD,Hotel,Metro Coffee,INV-914320,Los Angeles,Los Angeles,Mgr_Erin,229.29
E0IFTKF8E,Will,HR,2024-12-18,274.91,USD,Office,Green Hotel,INV-767476,Los Angeles,Los Angeles,Mgr_Duke,274.91
EJKJQHJWO,Riley,R&D,2024-12-18,64.06,USD,Transport,Metro Coffee,INV-787368,Chicago,Chicago,Mgr_Erin,64.06
EWFRU0ITT,Bob,R&D,2024-12-18,356.66,USD,Hotel,Green Hotel,INV-752813,Atlanta,Atlanta,Mgr_Ben,356.66
EDRLKXIBG,Carter,R&D,2024-12-18,122.96,USD,Office,Green Hotel,INV-302101,Atlanta,Dallas,Mgr_Amy,122.96
EOKD1HV7B,Alice,Sales,2024-12-18,63.34,USD,Transport,Green Hotel,INV-394552,Atlanta,Atlanta,Mgr_Ben,63.34
E6VVDZ4CH,Grace,R&D,2024-12-18,21.81,USD,Meal,Sky Airlines,INV-171324,Miami,Miami,Mgr_Amy,21.81
E0T7Q3H0V,Lena,Sales,2024-12-18,22.81,USD,Transport,Sky Airlines,INV-891524,Boston,Los Angeles,Mgr_Ben,22.81
E2ZF6BBK1,Delia,Finance,2024-12-18,340.24,USD,Office,Happy Noodles,INV-620146,Boston,Boston,Mgr_Duke,340.24
E4KS2V81H,Edgar,Sales,2024-12-18,89.72,USD,Meal,Green Hotel,INV-803209,Miami,Miami,Mgr_Carl,89.72
EP0L53TKE,Ethan,R&D,2024-12-18,345.84,USD,Client Gift,City Taxi,INV-275322,Chicago,Chicago,Mgr_Amy,345.84
EF5NRNKMO,Kevin,Sales,2024-12-18,28.56,USD,Transport,Green Hotel,INV-935192,New York,Boston,Mgr_Carl,28.56
E4KO5HH36,Alice,Finance,2024-12-18,313.07,USD,Office,City Taxi,INV-721130,Los Angeles,Los Angeles,Mgr_Amy,313.07
EH6SF5C7F,Uma,Marketing,2024-12-18,21.54,USD,Meal,Metro Coffee,INV-546780,San Francisco,San Francisco,Mgr_Duke,21.54
E3CRI9S9G,Nora,R&D,2024-12-18,183.22,USD,Client Gift,Sky Airlines,INV-319514,San Francisco,San Francisco,Mgr_Carl,183.22
E086U62JW,Edgar,Sales,2024-12-18,36.02,USD,Office,Sky Airlines,INV-836970,Atlanta,Atlanta,Mgr_Erin,36.02
E4BS247CE,Grace,R&D,2024-12-18,42.47,USD,Transport,City Taxi,INV-182497,Los Angeles,Los Angeles,Mgr_Erin,42.47
EF6TLQETL,Aaron,Finance,2024-12-18,57.49,USD,Transport,Green Hotel,INV-908139,San Francisco,San Francisco,Mgr_Amy,57.49
EFNBCO6YW,Owen,Sales,2024-12-18,17.43,USD,Meal,Sky Airlines,INV-158399,Atlanta,Atlanta,Mgr_Erin,17.43
E4GRGDBMN,Bella,Marketing,2024-12-19,716.44,USD,Air,City Taxi,INV-232969,Los Angeles,Los Angeles,Mgr_Duke,716.44
EZK1V5GXF,Carter,R&D,2024-12-19,302.63,USD,Air,City Taxi,INV-932381,Chicago,Chicago,Mgr_Ben,302.63
E7GI6Z9C1,Sam,Marketing,2024-12-19,468.44,USD,Air,Green Hotel,INV-451431,New York,New York,Mgr_Duke,468.44
E8BB7MBZ3,Jade,Marketing,2024-12-19,509.39,USD,Air,Happy Noodles,INV-230512,New York,New York,Mgr_Ben,509.39
EEFJWIWWD,Bella,R&D,2024-12-19,214.71,USD,Hotel,Sky Airlines,INV-723594,Dallas,Dallas,Mgr_Erin,214.71
EE68IJ3LM,Tina,Finance,2024-12-19,47.75,USD,Meal,Happy Noodles,INV-854022,Atlanta,Atlanta,Mgr_Amy,47.75
E9713IU9U,Tyler,R&D,2024-12-19,20.74,USD,Meal,Sky Airlines,INV-178886,Boston,Boston,Mgr_Ben,20.74
ECYKHAPN8,Tyler,Marketing,2024-12-19,25.31,USD,Transport,Metro Coffee,INV-927164,Atlanta,Boston,Mgr_Duke,25.31
E2EQLAKYU,Tina,Marketing,2024-12-19,45.26,USD,Meal,Metro Coffee,INV-807732,San Francisco,San Francisco,Mgr_Erin,45.26
EDUTEY09Z,Jade,HR,2024-12-19,75.65,USD,Meal,Sky Airlines,INV-333012,Houston,Houston,Mgr_Ben,75.65
EBOQURJ4C,Riley,R&D,2024-12-19,68.38,USD,Meal,Metro Coffee,INV-592289,Miami,Miami,Mgr_Amy,68.38
EAXTUH1EY,Yvonne,Marketing,2024-12-19,625.58,USD,Air,City Taxi,INV-726605,San Francisco,Houston,Mgr_Amy,625.58
EB8TTTSG1,Mason,R&D,2024-12-19,421.54,USD,Hotel,City Taxi,INV-117264,Los Angeles,San Francisco,Mgr_Ben,421.54
E8CS8Q6O3,Alice,Finance,2024-12-19,23.17,USD,Transport,Green Hotel,INV-349546,Miami,Miami,Mgr_Amy,23.17
EWLQ2WAIY,Irene,HR,2024-12-20,84.09,USD,Meal,Tech Supplies,INV-140850,Dallas,Dallas,Mgr_Duke,84.09
E41FMYC5I,Jack,Sales,2024-12-20,699.81,USD,Air,City Taxi,INV-689862,Atlanta,Atlanta,Mgr_Duke,699.81
ERXC75EFV,Rose,Marketing,2024-12-20,164.42,USD,Client Gift,Green Hotel,INV-678494,Boston,Boston,Mgr_Duke,164.42
E2U4F597N,Ivan,Sales,2024-12-20,30.5,USD,Meal,Green Hotel,INV-155941,New York,New York,Mgr_Duke,30.5
EACUZ3ZS0,Lena,Marketing,2024-12-20,176.7,USD,Hotel,Sky Airlines,INV-999993,Dallas,Dallas,Mgr_Ben,176.7
EXBGGNJ71,Vince,R&D,2024-12-20,463.67,USD,Office,Tech Supplies,INV-801084,Dallas,Dallas,Mgr_Amy,463.67
EOT23BEWY,Tyler,Sales,2024-12-20,631.1,USD,Air,Happy Noodles,INV-687095,New York,New York,Mgr_Carl,631.1
E9GM524RN,Queen,R&D,2024-12-20,29.74,USD,Meal,City Taxi,INV-746503,Houston,Houston,Mgr_Ben,29.74
EXSJQR8NU,Grace,Marketing,2024-12-20,48.64,USD,Transport,City Taxi,INV-678360,Dallas,Dallas,Mgr_Erin,48.64
EGYA2JN3E,Queen,HR,2024-12-20,43.9,USD,Transport,Green Hotel,INV-114418,Atlanta,Atlanta,Mgr_Ben,43.9
E7QK9NF7U,Nina,R&D,2024-12-20,176.11,USD,Hotel,Tech Supplies,INV-733046,Dallas,Miami,Mgr_Amy,176.11
E6PMCYUIU,Nora,R&D,2024-12-20,27.92,USD,Meal,Tech Supplies,INV-377013,Dallas,Dallas,Mgr_Duke,27.92
E88XOHBAN,Peter,Marketing,2024-12-20,31.84,USD,Meal,Green Hotel,INV-DUP-92500,Atlanta,Atlanta,Mgr_Carl,31.84
EYGVJOBWK,Will,R&D,2024-12-21,49.01,USD,Meal,Happy Noodles,INV-608747,Dallas,Dallas,Mgr_Ben,49.01
E5PDRODF1,Victor,Sales,2024-12-21,45.67,USD,Transport,City Taxi,INV-191449,Seattle,Seattle,Mgr_Ben,45.67
EI4UEMIAQ,Xavier,R&D,2024-12-21,30.47,USD,Meal,Tech Supplies,INV-548708,Miami,Miami,Mgr_Duke,30.47
ES56EXPTX,Bob,R&D,2024-12-21,178.46,USD,Client Gift,Happy Noodles,INV-625396,Atlanta,Atlanta,Mgr_Amy,178.46
EQSXF7PSU,Zoe,Finance,2024-12-21,319.53,USD,Hotel,City Taxi,INV-370957,Chicago,Chicago,Mgr_Carl,319.53
E9DN2IQ8T,Henry,R&D,2024-12-21,187.3,USD,Office,Metro Coffee,INV-312620,San Francisco,San Francisco,Mgr_Erin,187.3
EN8UWNUS0,Tina,Sales,2024-12-21,351.05,USD,Hotel,Metro Coffee,INV-657202,Chicago,Chicago,Mgr_Carl,351.05
EIOMIGAQO,Rose,Marketing,2024-12-21,193.16,USD,Hotel,Sky Airlines,INV-927364,Miami,Miami,Mgr_Carl,193.16
E3LVEWTBA,Peter,Sales,2024-12-21,392.75,USD,Office,Happy Noodles,INV-585699,Los Angeles,Seattle,Mgr_Ben,392.75
E8AU012GA,Victor,Sales,2024-12-21,201.29,USD,Client Gift,Metro Coffee,INV-913592,Dallas,Dallas,Mgr_Duke,201.29
ED8VNBCTS,Nora,R&D,2024-12-21,77.78,USD,Meal,Happy Noodles,INV-257231,Seattle,Seattle,Mgr_Ben,277.78
EZJIAVIY7,Yvonne,R&D,2024-12-21,206.23,USD,Hotel,Green Hotel,INV-525770,Boston,Boston,Mgr_Erin,206.23
EM00K7IVY,Yvonne,Marketing,2024-12-22,174.75,USD,Hotel,Tech Supplies,INV-245528,Los Angeles,Los Angeles,Mgr_Amy,174.75
EAXU1LOCB,Ethan,Sales,2024-12-22,410.7,USD,Hotel,Sky Airlines,INV-793756,Seattle,Seattle,Mgr_Duke,410.7
EG7NL502V,Yvonne,Marketing,2024-12-22,277.02,USD,Hotel,Happy Noodles,INV-472399,Houston,Houston,Mgr_Duke,277.02
E80V9VVSO,Laura,HR,2024-12-22,291.16,USD,Office,Green Hotel,INV-704559,Houston,Houston,Mgr_Amy,291.16
E1ZBG2IQ3,Riley,Marketing,2024-12-22,244.88,USD,Hotel,Happy Noodles,INV-496498,Houston,Houston,Mgr_Duke,244.88
EQ5XWDT31,Irene,Marketing,2024-12-22,59.22,USD,Transport,Tech Supplies,INV-265439,Seattle,Seattle,Mgr_Duke,59.22
ETYH471L0,Hazel,Marketing,2024-12-22,297.78,USD,Hotel,Tech Supplies,INV-767285,Los Angeles,Los Angeles,Mgr_Erin,297.78
EOHZLG5VQ,Irene,Marketing,2024-12-22,334.25,USD,Client Gift,Sky Airlines,INV-915761,San Francisco,San Francisco,Mgr_Duke,334.25
E1NDWCUAI,Olivia,Marketing,2024-12-22,220.02,USD,Hotel,Sky Airlines,INV-999624,Atlanta,Atlanta,Mgr_Ben,220.02
E033P0OE6,Kirk,Marketing,2024-12-22,25.3,USD,Meal,Sky Airlines,INV-146532,Miami,Miami,Mgr_Carl,25.3
ELJ47WB8W,Sam,Marketing,2024-12-22,418.36,USD,Hotel,Metro Coffee,INV-104263,New York,New York,Mgr_Duke,418.36
EW1C5POQF,Alice,Marketing,2024-12-23,240.68,USD,Client Gift,City Taxi,INV-166335,Atlanta,Atlanta,Mgr_Ben,240.68
EJXEURY6F,Nina,Marketing,2024-12-23,25.45,USD,Transport,Sky Airlines,INV-596796,New York,New York,Mgr_Amy,25.45
EIU68DNBZ,Grace,Sales,2024-12-23,322.02,USD,Hotel,Happy Noodles,INV-181709,Los Angeles,Los Angeles,Mgr_Amy,322.02
ETR8BVFQ4,Edgar,HR,2024-12-23,315.43,USD,Office,Happy Noodles,INV-387781,Miami,Miami,Mgr_Duke,315.43
EH51IFRMK,Grace,HR,2024-12-23,23.36,USD,Transport,Happy Noodles,INV-845784,Dallas,Dallas,Mgr_Duke,23.36
E2T004WNE,Carter,Marketing,2024-12-23,174.71,USD,Hotel,Green Hotel,INV-405270,Houston,New York,Mgr_Duke,174.71
EFI7HQ2P4,Tyler,R&D,2024-12-23,320.33,USD,Office,Tech Supplies,INV-461885,Boston,Boston,Mgr_Erin,320.33
EHHU9L3DX,Queen,R&D,2024-12-23,302.7,USD,Hotel,Green Hotel,INV-474757,Los Angeles,Los Angeles,Mgr_Duke,302.7
EGE1O6YWM,Zack,Finance,2024-12-23,21.55,USD,Meal,City Taxi,INV-966389,Dallas,Dallas,Mgr_Erin,21.55
EEZHMIP4Y,Owen,Marketing,2024-12-23,650.01,USD,Air,City Taxi,INV-406205,San Francisco,Miami,Mgr_Ben,650.01
ERD7KSEAD,Lena,Finance,2024-12-23,15.13,USD,Transport,City Taxi,INV-359801,Miami,Miami,Mgr_Erin,15.13
ETHZTUAHE,Quinn,HR,2024-12-23,399.95,USD,Hotel,Happy Noodles,INV-180902,Dallas,Dallas,Mgr_Amy,399.95
E1G6U55HF,Edgar,Marketing,2024-12-23,54.63,USD,Transport,Metro Coffee,INV-275981,Houston,Houston,Mgr_Erin,54.63
EHCWVGZJQ,Miles,Finance,2024-12-23,80.64,USD,Meal,Metro Coffee,INV-436566,Dallas,San Francisco,Mgr_Carl,80.64
EZNGIDMYT,Aaron,Finance,2024-12-23,32.92,USD,Meal,Green Hotel,INV-849757,Boston,Houston,Mgr_Carl,32.92
EX2EWK3WW,Ivan,Marketing,2024-12-23,178.41,USD,Hotel,Tech Supplies,INV-243065,Atlanta,Chicago,Mgr_Duke,178.41
EDSDB731J,Edgar,R&D,2024-12-24,446.19,USD,Office,City Taxi,INV-414019,Houston,Houston,Mgr_Erin,446.19
EWA9LBEK9,Kirk,HR,2024-12-24,346.61,USD,Hotel,Sky Airlines,INV-795352,Seattle,Seattle,Mgr_Carl,346.61
EH9YLODK0,Kevin,R&D,2024-12-24,17.58,USD,Transport,Sky Airlines,INV-103967,Boston,Boston,Mgr_Carl,17.58
EMZCPMQ2H,Victor,R&D,2024-12-24,257.45,USD,Hotel,Sky Airlines,INV-274257,Dallas,Dallas,Mgr_Carl,257.45
EWPZLSPOW,Queen,R&D,2024-12-24,48.23,USD,Transport,Happy Noodles,INV-533170,San Francisco,San Francisco,Mgr_Erin,48.23
E5X50RDB6,Quinn,Marketing,2024-12-24,199.0,USD,Meal,Happy Noodles,INV-AB-31418,Los Angeles,Los Angeles,Mgr_Carl,199.0
EH7TKV1E2,Rose,Sales,2024-12-24,72.38,USD,Meal,City Taxi,INV-500322,Seattle,Seattle,Mgr_Erin,72.38
EKNQ7DBTN,Quinn,Sales,2024-12-24,39.28,USD,Transport,City Taxi,INV-919350,Boston,Boston,Mgr_Carl,39.28
EDB78YSOP,Zack,Marketing,2024-12-24,199.0,USD,Meal,Happy Noodles,INV-AB-17609,Los Angeles,Los Angeles,Mgr_Carl,199.0
EL0MSSOZO,Ethan,Marketing,2024-12-24,199.0,USD,Meal,Happy Noodles,INV-AB-75635,Los Angeles,Los Angeles,Mgr_Carl,199.0
EM81WN6AL,Ivan,Marketing,2024-12-24,199.0,USD,Meal,Happy Noodles,INV-AB-68505,Los Angeles,Los Angeles,Mgr_Carl,199.0
E1FOQ77Y9,Quinn,R&D,2024-12-24,253.62,USD,Air,City Taxi,INV-913472,Dallas,Dallas,Mgr_Erin,353.62
E27Z4NLW3,Owen,Marketing,2024-12-24,255.42,USD,Hotel,Sky Airlines,INV-316609,Seattle,Seattle,Mgr_Erin,255.42
E13V4L5TA,Wendy,Sales,2024-12-24,580.43,USD,Air,Happy Noodles,INV-368456,Houston,Houston,Mgr_Amy,580.43
E1XX986F3,Bella,R&D,2024-12-24,92.87,USD,Meal,City Taxi,INV-202376,Chicago,Chicago,Mgr_Carl,92.87
E9UGL5GDW,Grace,Marketing,2024-12-24,199.0,USD,Meal,Happy Noodles,INV-AB-32298,Los Angeles,Los Angeles,Mgr_Carl,199.0
EETNILBL4,Mason,Marketing,2024-12-24,199.0,USD,Meal,Happy Noodles,INV-AB-93569,Los Angeles,Los Angeles,Mgr_Carl,199.0
EXO61BJXS,Charlie,R&D,2024-12-24,49.13,USD,Meal,Metro Coffee,INV-413524,New York,New York,Mgr_Ben,49.13
EBKJWHQJO,Aaron,Finance,2024-12-24,243.7,USD,Client Gift,City Taxi,INV-687996,Dallas,Dallas,Mgr_Erin,243.7
E96N18B7G,Tina,R&D,2024-12-25,145.0,USD,Client Gift,Green Hotel,INV-431334,Miami,Miami,Mgr_Ben,145.0
EXJFYYT6V,Jade,Sales,2024-12-25,416.79,USD,Office,Green Hotel,INV-896167,Houston,Houston,Mgr_Amy,416.79
EM3DLJYVG,Wendy,Sales,2024-12-25,288.93,USD,Hotel,Green Hotel,INV-549098,Boston,Boston,Mgr_Erin,288.93
EX7K7WZJJ,Wendy,Sales,2024-12-25,376.17,USD,Hotel,City Taxi,INV-993100,Seattle,Seattle,Mgr_Duke,376.17
EE3T3LDZ6,Yvonne,Sales,2024-12-25,216.04,USD,Hotel,Sky Airlines,INV-562398,Miami,Miami,Mgr_Amy,216.04
EW35GTAXQ,Edgar,R&D,2024-12-25,293.81,USD,Office,Metro Coffee,INV-491593,Dallas,Dallas,Mgr_Amy,293.81
EEWYAR74K,Jade,Sales,2024-12-25,421.68,USD,Air,Sky Airlines,INV-327270,Miami,New York,Mgr_Erin,421.68
ETTJAUR6U,Nora,Sales,2024-12-25,299.48,USD,Hotel,Green Hotel,INV-234284,Boston,Boston,Mgr_Erin,299.48
ETJ7CHMWZ,Olivia,R&D,2024-12-25,367.28,USD,Office,Tech Supplies,INV-948256,Houston,Chicago,Mgr_Ben,367.28
EO8B15HVQ,Will,R&D,2024-12-25,395.95,USD,Hotel,Sky Airlines,INV-506018,Dallas,Dallas,Mgr_Carl,395.95
E2NJGVEZ3,Olivia,R&D,2024-12-25,75.1,USD,Meal,Sky Airlines,INV-302120,Miami,Miami,Mgr_Amy,75.1
EW1044EVO,Queen,R&D,2024-12-25,121.52,USD,Office,Metro Coffee,INV-345983,Miami,Miami,Mgr_Duke,121.52
EIXR8Z3EX,Queen,Sales,2024-12-25,286.77,USD,Air,Happy Noodles,INV-211300,New York,New York,Mgr_Erin,286.77
EGORU2TPD,Carter,HR,2024-12-25,334.3,USD,Hotel,Metro Coffee,INV-224316,Boston,Boston,Mgr_Duke,334.3
E9MU004DA,Henry,Sales,2024-12-25,46.66,USD,Meal,Sky Airlines,INV-399198,Atlanta,Atlanta,Mgr_Erin,46.66
E5AFYSGTE,Mason,Sales,2024-12-25,50.06,USD,Meal,City Taxi,INV-737057,New York,New York,Mgr_Erin,50.06
EKPTYMJHT,Will,R&D,2024-12-25,295.08,USD,Office,Sky Airlines,INV-999681,Atlanta,Atlanta,Mgr_Amy,295.08
EVY34BC0B,Irene,R&D,2024-12-25,336.01,USD,Office,City Taxi,INV-DUP-11781,Atlanta,Atlanta,Mgr_Amy,336.01
EFZYVB4DY,Carter,R&D,2024-12-25,419.06,USD,Office,Tech Supplies,INV-121997,San Francisco,San Francisco,Mgr_Carl,419.06
E62JNOA7P,Lena,Sales,2024-12-26,68.73,USD,Meal,Sky Airlines,INV-780147,San Francisco,San Francisco,Mgr_Erin,68.73
EXSWQJ7UO,Xavier,R&D,2024-12-26,103.42,USD,Office,Tech Supplies,INV-291125,Atlanta,Chicago,Mgr_Erin,103.42
ED6MB3RI9,Carter,R&D,2024-12-26,31.24,USD,Meal,Tech Supplies,INV-241640,Miami,Miami,Mgr_Ben,31.24
